record_id;month;day;year;city;country_id;tmp;country
5413715;09;01;1834;Odesa;UKR;17,664;Ukraine
5413716;10;01;1834;Odesa;UKR;10,564;Ukraine
5413717;11;01;1834;Odesa;UKR;7,547;Ukraine
5413718;12;01;1834;Odesa;UKR;2,921;Ukraine
5413719;01;01;1835;Odesa;UKR;1,429;Ukraine
5413720;02;01;1835;Odesa;UKR;2,694;Ukraine
5413721;03;01;1835;Odesa;UKR;4,001;Ukraine
5413722;04;01;1835;Odesa;UKR;7,334;Ukraine
5413723;05;01;1835;Odesa;UKR;13,361;Ukraine
5413724;06;01;1835;Odesa;UKR;18,112;Ukraine
5413725;07;01;1835;Odesa;UKR;20,476;Ukraine
5413726;08;01;1835;Odesa;UKR;18,153;Ukraine
5413727;09;01;1835;Odesa;UKR;13,731;Ukraine
5413728;10;01;1835;Odesa;UKR;12,912;Ukraine
5413729;11;01;1835;Odesa;UKR;3,521;Ukraine
5413730;12;01;1835;Odesa;UKR;-1,3;Ukraine
5413731;01;01;1836;Odesa;UKR;-3,035;Ukraine
5413732;02;01;1836;Odesa;UKR;-0,178;Ukraine
5413733;03;01;1836;Odesa;UKR;6,942;Ukraine
5413734;04;01;1836;Odesa;UKR;8,781;Ukraine
5413735;05;01;1836;Odesa;UKR;12,381;Ukraine
5413736;06;01;1836;Odesa;UKR;18,136;Ukraine
5413737;07;01;1836;Odesa;UKR;18,411;Ukraine
5413738;08;01;1836;Odesa;UKR;18,745;Ukraine
5413739;09;01;1836;Odesa;UKR;16,272;Ukraine
5413740;10;01;1836;Odesa;UKR;13,842;Ukraine
5413741;11;01;1836;Odesa;UKR;7,52;Ukraine
5413742;12;01;1836;Odesa;UKR;6,155;Ukraine
5413743;01;01;1837;Odesa;UKR;0,743;Ukraine
5413744;02;01;1837;Odesa;UKR;-2,111;Ukraine
5413745;03;01;1837;Odesa;UKR;2,704;Ukraine
5413746;04;01;1837;Odesa;UKR;9,827;Ukraine
5413747;05;01;1837;Odesa;UKR;13,842;Ukraine
5413748;06;01;1837;Odesa;UKR;16,476;Ukraine
5413749;07;01;1837;Odesa;UKR;18,021;Ukraine
5413750;08;01;1837;Odesa;UKR;20,523;Ukraine
5413751;09;01;1837;Odesa;UKR;16,858;Ukraine
5413752;10;01;1837;Odesa;UKR;9,242;Ukraine
5413753;11;01;1837;Odesa;UKR;7,37;Ukraine
5413754;12;01;1837;Odesa;UKR;-0,507;Ukraine
5413755;01;01;1838;Odesa;UKR;-6,585;Ukraine
5413756;02;01;1838;Odesa;UKR;0,051;Ukraine
5413757;03;01;1838;Odesa;UKR;2,649;Ukraine
5413758;04;01;1838;Odesa;UKR;7,69;Ukraine
5413759;05;01;1838;Odesa;UKR;13,727;Ukraine
5413760;06;01;1838;Odesa;UKR;16,843;Ukraine
5413761;07;01;1838;Odesa;UKR;18,836;Ukraine
5413762;08;01;1838;Odesa;UKR;18,847;Ukraine
5413763;09;01;1838;Odesa;UKR;17,94;Ukraine
5413764;10;01;1838;Odesa;UKR;8,87;Ukraine
5413765;11;01;1838;Odesa;UKR;8,701;Ukraine
5413766;12;01;1838;Odesa;UKR;2,186;Ukraine
5413767;01;01;1839;Odesa;UKR;-0,056;Ukraine
5413768;02;01;1839;Odesa;UKR;0,079;Ukraine
5413769;03;01;1839;Odesa;UKR;-1,768;Ukraine
5413770;04;01;1839;Odesa;UKR;4,839;Ukraine
5413771;05;01;1839;Odesa;UKR;14,253;Ukraine
5413772;06;01;1839;Odesa;UKR;18,565;Ukraine
5413773;07;01;1839;Odesa;UKR;21,317;Ukraine
5413774;08;01;1839;Odesa;UKR;23,267;Ukraine
5413775;09;01;1839;Odesa;UKR;17,747;Ukraine
5413776;10;01;1839;Odesa;UKR;11,094;Ukraine
5413777;11;01;1839;Odesa;UKR;7,788;Ukraine
5413778;12;01;1839;Odesa;UKR;-0,773;Ukraine
5413779;01;01;1840;Odesa;UKR;-0,793;Ukraine
5413780;02;01;1840;Odesa;UKR;-1,936;Ukraine
5413781;03;01;1840;Odesa;UKR;-0,671;Ukraine
5413782;04;01;1840;Odesa;UKR;5,038;Ukraine
5413783;05;01;1840;Odesa;UKR;11,754;Ukraine
5413784;06;01;1840;Odesa;UKR;16,646;Ukraine
5413785;07;01;1840;Odesa;UKR;22,956;Ukraine
5413786;08;01;1840;Odesa;UKR;19,399;Ukraine
5413787;09;01;1840;Odesa;UKR;17,798;Ukraine
5413788;10;01;1840;Odesa;UKR;11,147;Ukraine
5413789;11;01;1840;Odesa;UKR;8,048;Ukraine
5413790;12;01;1840;Odesa;UKR;-3,524;Ukraine
5413791;01;01;1841;Odesa;UKR;0,621;Ukraine
5413792;02;01;1841;Odesa;UKR;-4,745;Ukraine
5413793;03;01;1841;Odesa;UKR;0,177;Ukraine
5413794;04;01;1841;Odesa;UKR;8,955;Ukraine
5413795;05;01;1841;Odesa;UKR;14,631;Ukraine
5413796;06;01;1841;Odesa;UKR;19,446;Ukraine
5413797;07;01;1841;Odesa;UKR;23,657;Ukraine
5413798;08;01;1841;Odesa;UKR;21,818;Ukraine
5413799;09;01;1841;Odesa;UKR;18,327;Ukraine
5413800;10;01;1841;Odesa;UKR;14,25;Ukraine
5413801;11;01;1841;Odesa;UKR;8,119;Ukraine
5413802;12;01;1841;Odesa;UKR;5,438;Ukraine
5413803;01;01;1842;Odesa;UKR;-1,462;Ukraine
5413804;02;01;1842;Odesa;UKR;-1,959;Ukraine
5413805;03;01;1842;Odesa;UKR;2,079;Ukraine
5413806;04;01;1842;Odesa;UKR;5,94;Ukraine
5413807;05;01;1842;Odesa;UKR;13,341;Ukraine
5413808;06;01;1842;Odesa;UKR;17,749;Ukraine
5413809;07;01;1842;NA;;19,789;NA
5413810;08;01;1842;Odesa;UKR;19,591;Ukraine
5413811;09;01;1842;Odesa;UKR;17,122;Ukraine
5413812;10;01;1842;Odesa;UKR;11,027;Ukraine
5413813;11;01;1842;Odesa;UKR;8,422;Ukraine
5413814;12;01;1842;Odesa;UKR;4,927;Ukraine
5413815;01;01;1843;Odesa;UKR;3,291;Ukraine
5413816;02;01;1843;Odesa;UKR;5,823;Ukraine
5413817;03;01;1843;Odesa;UKR;2,044;Ukraine
5413818;04;01;1843;NA;;7,467;NA
5413819;05;01;1843;Odesa;UKR;11,421;Ukraine
5413820;06;01;1843;Odesa;UKR;17,73;Ukraine
5413821;07;01;1843;Odesa;UKR;19,195;Ukraine
5413822;08;01;1843;Odesa;UKR;19,437;Ukraine
5413823;09;01;1843;Odesa;UKR;14,292;Ukraine
5413824;10;01;1843;Odesa;UKR;12,416;Ukraine
5413825;11;01;1843;Odesa;UKR;6,85;Ukraine
5413826;12;01;1843;Odesa;UKR;4,609;Ukraine
5413827;01;01;1844;Odesa;UKR;-0,17;Ukraine
5413828;02;01;1844;Odesa;UKR;3,044;Ukraine
5413829;03;01;1844;Odesa;UKR;2,418;Ukraine
5413830;04;01;1844;Odesa;UKR;4,898;Ukraine
5413831;05;01;1844;Odesa;UKR;13,54;Ukraine
5413832;06;01;1844;Odesa;UKR;16,837;Ukraine
5413833;07;01;1844;Odesa;UKR;21,311;Ukraine
5413834;08;01;1844;Odesa;UKR;20,976;Ukraine
5413835;09;01;1844;Odesa;UKR;18,053;Ukraine
5413836;10;01;1844;Odesa;UKR;11,513;Ukraine
5413837;11;01;1844;Odesa;UKR;6,815;Ukraine
5413838;12;01;1844;Odesa;UKR;-1,982;Ukraine
5413839;01;01;1845;Odesa;UKR;1,306;Ukraine
5413840;02;01;1845;Odesa;UKR;-2,363;Ukraine
5413841;03;01;1845;Odesa;UKR;1,489;Ukraine
5413842;04;01;1845;Odesa;UKR;8,673;Ukraine
5413843;05;01;1845;Odesa;UKR;13,727;Ukraine
5413844;06;01;1845;Odesa;UKR;18,258;Ukraine
5413845;07;01;1845;Odesa;UKR;22,808;Ukraine
5413846;08;01;1845;Odesa;UKR;20,527;Ukraine
5413847;09;01;1845;Odesa;UKR;15,061;Ukraine
5413848;10;01;1845;Odesa;UKR;12,128;Ukraine
5413849;11;01;1845;Odesa;UKR;8,041;Ukraine
5413850;12;01;1845;Odesa;UKR;5,635;Ukraine
5413851;01;01;1846;Odesa;UKR;2,088;Ukraine
5413852;02;01;1846;Odesa;UKR;0,847;Ukraine
5413853;03;01;1846;Odesa;UKR;4,968;Ukraine
5413854;04;01;1846;Odesa;UKR;9,571;Ukraine
5413855;05;01;1846;Odesa;UKR;12,872;Ukraine
5413856;06;01;1846;Odesa;UKR;15,512;Ukraine
5413857;07;01;1846;Odesa;UKR;21,852;Ukraine
5413858;08;01;1846;Odesa;UKR;22,861;Ukraine
5413859;09;01;1846;Odesa;UKR;17,902;Ukraine
5413860;10;01;1846;Odesa;UKR;13,436;Ukraine
5413861;11;01;1846;Odesa;UKR;3,351;Ukraine
5413862;12;01;1846;Odesa;UKR;5,91;Ukraine
5413863;01;01;1847;Odesa;UKR;-4,173;Ukraine
5413864;02;01;1847;Odesa;UKR;1,418;Ukraine
5413865;03;01;1847;Odesa;UKR;0,651;Ukraine
5413866;04;01;1847;Odesa;UKR;9,43;Ukraine
5413867;05;01;1847;Odesa;UKR;14,839;Ukraine
5413868;06;01;1847;Odesa;UKR;17,749;Ukraine
5413869;07;01;1847;Odesa;UKR;21,221;Ukraine
5413870;08;01;1847;Odesa;UKR;22,193;Ukraine
5413871;09;01;1847;Odesa;UKR;18,052;Ukraine
5413872;10;01;1847;Odesa;UKR;10,922;Ukraine
5413873;11;01;1847;Odesa;UKR;6,09;Ukraine
5413874;12;01;1847;Odesa;UKR;-0,426;Ukraine
5413875;01;01;1848;Odesa;UKR;-4,971;Ukraine
5413876;02;01;1848;Odesa;UKR;1,981;Ukraine
5413877;03;01;1848;Odesa;UKR;3,961;Ukraine
5413878;04;01;1848;Odesa;UKR;11,485;Ukraine
5413879;05;01;1848;Odesa;UKR;13,447;Ukraine
5413880;06;01;1848;Odesa;UKR;21,59;Ukraine
5413881;07;01;1848;Odesa;UKR;22,722;Ukraine
5413882;08;01;1848;Odesa;UKR;22,729;Ukraine
5413883;09;01;1848;Odesa;UKR;15,966;Ukraine
5413884;10;01;1848;Odesa;UKR;13,751;Ukraine
5413885;11;01;1848;Odesa;UKR;8,326;Ukraine
5413886;12;01;1848;Odesa;UKR;1,892;Ukraine
5413887;01;01;1849;Odesa;UKR;-2,379;Ukraine
5413888;02;01;1849;Odesa;UKR;-0,044;Ukraine
5413889;03;01;1849;Odesa;UKR;1,474;Ukraine
5413890;04;01;1849;Odesa;UKR;7,447;Ukraine
5413891;05;01;1849;Odesa;UKR;13,767;Ukraine
5413892;06;01;1849;Odesa;UKR;19,375;Ukraine
5413893;07;01;1849;Odesa;UKR;21,004;Ukraine
5413894;08;01;1849;Odesa;UKR;21,407;Ukraine
5413895;09;01;1849;Odesa;UKR;15,273;Ukraine
5413896;10;01;1849;Odesa;UKR;12,921;Ukraine
5413897;11;01;1849;Odesa;UKR;10,669;Ukraine
5413898;12;01;1849;Odesa;UKR;1,267;Ukraine
5413899;01;01;1850;Odesa;UKR;-3,989;Ukraine
5413900;02;01;1850;Odesa;UKR;0,092;Ukraine
5413901;03;01;1850;Odesa;UKR;0,203;Ukraine
5413902;04;01;1850;Odesa;UKR;6,604;Ukraine
5413903;05;01;1850;Odesa;UKR;13,174;Ukraine
5413904;06;01;1850;Odesa;UKR;20,455;Ukraine
5413905;07;01;1850;Odesa;UKR;21,912;Ukraine
5413906;08;01;1850;Odesa;UKR;23,859;Ukraine
5413907;09;01;1850;Odesa;UKR;15,842;Ukraine
5413908;10;01;1850;Odesa;UKR;13,345;Ukraine
5413909;11;01;1850;Odesa;UKR;7,786;Ukraine
5413910;12;01;1850;Odesa;UKR;3,808;Ukraine
5413911;01;01;1851;Odesa;UKR;-1,049;Ukraine
5413912;02;01;1851;Odesa;UKR;-1,118;Ukraine
5413913;03;01;1851;Odesa;UKR;2,949;Ukraine
5413914;04;01;1851;Odesa;UKR;8,9;Ukraine
5413915;05;01;1851;Odesa;UKR;17,155;Ukraine
5413916;06;01;1851;Odesa;UKR;17,561;Ukraine
5413917;07;01;1851;Odesa;UKR;21,424;Ukraine
5413918;08;01;1851;Odesa;UKR;22,222;Ukraine
5413919;09;01;1851;Odesa;UKR;18,502;Ukraine
5413920;10;01;1851;Odesa;UKR;13,838;Ukraine
5413921;11;01;1851;Odesa;UKR;13,317;Ukraine
5413922;12;01;1851;Odesa;UKR;3,415;Ukraine
5413923;01;01;1852;Odesa;UKR;2,654;Ukraine
5413924;02;01;1852;Odesa;UKR;0,233;Ukraine
5413925;03;01;1852;Odesa;UKR;1,257;Ukraine
5413926;04;01;1852;Odesa;UKR;4,689;Ukraine
5413927;05;01;1852;Odesa;UKR;12,748;Ukraine
5413928;06;01;1852;Odesa;UKR;18,376;Ukraine
5413929;07;01;1852;Odesa;UKR;19,413;Ukraine
5413930;08;01;1852;Odesa;UKR;20,014;Ukraine
5413931;09;01;1852;Odesa;UKR;16,198;Ukraine
5413932;10;01;1852;Odesa;UKR;12,797;Ukraine
5413933;11;01;1852;Odesa;UKR;9,076;Ukraine
5413934;12;01;1852;Odesa;UKR;5,627;Ukraine
5413935;01;01;1853;Odesa;UKR;3,696;Ukraine
5413936;02;01;1853;Odesa;UKR;3,735;Ukraine
5413937;03;01;1853;Odesa;UKR;5,084;Ukraine
5413938;04;01;1853;Odesa;UKR;6,803;Ukraine
5413939;05;01;1853;Odesa;UKR;14,704;Ukraine
5413940;06;01;1853;Odesa;UKR;18,535;Ukraine
5413941;07;01;1853;Odesa;UKR;22,178;Ukraine
5413942;08;01;1853;Odesa;UKR;22,372;Ukraine
5413943;09;01;1853;Odesa;UKR;16,237;Ukraine
5413944;10;01;1853;Odesa;UKR;14,402;Ukraine
5413945;11;01;1853;Odesa;UKR;6,278;Ukraine
5413946;12;01;1853;Odesa;UKR;1,585;Ukraine
5413947;01;01;1854;Odesa;UKR;-0,213;Ukraine
5413948;02;01;1854;Odesa;UKR;-0,988;Ukraine
5413949;03;01;1854;Odesa;UKR;-0,588;Ukraine
5413950;04;01;1854;Odesa;UKR;5,38;Ukraine
5413951;05;01;1854;Odesa;UKR;15,269;Ukraine
5413952;06;01;1854;Odesa;UKR;17,581;Ukraine
5413953;07;01;1854;Odesa;UKR;21,901;Ukraine
5413954;08;01;1854;Odesa;UKR;20,573;Ukraine
5413955;09;01;1854;Odesa;UKR;15,05;Ukraine
5413956;10;01;1854;Odesa;UKR;13,336;Ukraine
5413957;11;01;1854;Odesa;UKR;8,404;Ukraine
5413958;12;01;1854;Odesa;UKR;6,405;Ukraine
5413959;01;01;1855;Odesa;UKR;-1,034;Ukraine
5413960;02;01;1855;Odesa;UKR;0,018;Ukraine
5413961;03;01;1855;Odesa;UKR;5,349;Ukraine
5413962;04;01;1855;Odesa;UKR;8,392;Ukraine
5413963;05;01;1855;Odesa;UKR;16,118;Ukraine
5413964;06;01;1855;Odesa;UKR;20,915;Ukraine
5413965;07;01;1855;Odesa;UKR;21,144;Ukraine
5413966;08;01;1855;Odesa;UKR;20,774;Ukraine
5413967;09;01;1855;Odesa;UKR;13,903;Ukraine
5413968;10;01;1855;Odesa;UKR;14,099;Ukraine
5413969;11;01;1855;Odesa;UKR;6,669;Ukraine
5413970;12;01;1855;Odesa;UKR;-1,212;Ukraine
5413971;01;01;1856;Odesa;UKR;3,448;Ukraine
5413972;02;01;1856;Odesa;UKR;0,9;Ukraine
5413973;03;01;1856;Odesa;UKR;-1,035;Ukraine
5413974;04;01;1856;Odesa;UKR;7,025;Ukraine
5413975;05;01;1856;Odesa;UKR;13,821;Ukraine
5413976;06;01;1856;Odesa;UKR;18,957;Ukraine
5413977;07;01;1856;Odesa;UKR;19,722;Ukraine
5413978;08;01;1856;Odesa;UKR;20,382;Ukraine
5413979;09;01;1856;Odesa;UKR;16,537;Ukraine
5413980;10;01;1856;Odesa;UKR;10,187;Ukraine
5413981;11;01;1856;Odesa;UKR;4,134;Ukraine
5413982;12;01;1856;Odesa;UKR;6,516;Ukraine
5413983;01;01;1857;Odesa;UKR;3,154;Ukraine
5413984;02;01;1857;Odesa;UKR;-2,117;Ukraine
5413985;03;01;1857;Odesa;UKR;2,315;Ukraine
5413986;04;01;1857;Odesa;UKR;9,356;Ukraine
5413987;05;01;1857;Odesa;UKR;13,9;Ukraine
5413988;06;01;1857;Odesa;UKR;17,716;Ukraine
5413989;07;01;1857;Odesa;UKR;19,616;Ukraine
5413990;08;01;1857;Odesa;UKR;19,28;Ukraine
5413991;09;01;1857;Odesa;UKR;13,933;Ukraine
5413992;10;01;1857;Odesa;UKR;12,325;Ukraine
5413993;11;01;1857;Odesa;UKR;6,217;Ukraine
5413994;12;01;1857;Odesa;UKR;3,385;Ukraine
5413995;01;01;1858;Odesa;UKR;-4,331;Ukraine
5413996;02;01;1858;Odesa;UKR;-5,272;Ukraine
5413997;03;01;1858;Odesa;UKR;1,41;Ukraine
5413998;04;01;1858;Odesa;UKR;6,488;Ukraine
5413999;05;01;1858;Odesa;UKR;13,747;Ukraine
5414000;06;01;1858;Odesa;UKR;16,457;Ukraine
5414001;07;01;1858;Odesa;UKR;21,886;Ukraine
5414002;08;01;1858;Odesa;UKR;20,586;Ukraine
5414003;09;01;1858;Odesa;UKR;16,666;Ukraine
5414004;10;01;1858;Odesa;UKR;14,497;Ukraine
5414005;11;01;1858;Odesa;UKR;4,955;Ukraine
5414006;12;01;1858;Odesa;UKR;3,709;Ukraine
5414007;01;01;1859;Odesa;UKR;0,099;Ukraine
5414008;02;01;1859;Odesa;UKR;1,383;Ukraine
5414009;03;01;1859;Odesa;UKR;3,046;Ukraine
5414010;04;01;1859;Odesa;UKR;9,838;Ukraine
5414011;05;01;1859;Odesa;UKR;15,431;Ukraine
5414012;06;01;1859;Odesa;UKR;17,243;Ukraine
5414013;07;01;1859;Odesa;UKR;21,22;Ukraine
5414014;08;01;1859;Odesa;UKR;23,096;Ukraine
5414015;09;01;1859;Odesa;UKR;17,941;Ukraine
5414016;10;01;1859;Odesa;UKR;12,896;Ukraine
5414017;11;01;1859;Odesa;UKR;6,839;Ukraine
5414018;12;01;1859;Odesa;UKR;4,922;Ukraine
5414019;01;01;1860;Odesa;UKR;3,053;Ukraine
5414020;02;01;1860;Odesa;UKR;1,292;Ukraine
5414021;03;01;1860;Odesa;UKR;0,284;Ukraine
5414022;04;01;1860;Odesa;UKR;8,605;Ukraine
5414023;05;01;1860;Odesa;UKR;13,052;Ukraine
5414024;06;01;1860;Odesa;UKR;19,636;Ukraine
5414025;07;01;1860;Odesa;UKR;20,921;Ukraine
5414026;08;01;1860;Odesa;UKR;22,193;Ukraine
5414027;09;01;1860;Odesa;UKR;18,525;Ukraine
5414028;10;01;1860;Odesa;UKR;11,429;Ukraine
5414029;11;01;1860;Odesa;UKR;6,351;Ukraine
5414030;12;01;1860;Odesa;UKR;4,416;Ukraine
5414031;01;01;1861;Odesa;UKR;-5,979;Ukraine
5414032;02;01;1861;Odesa;UKR;-0,592;Ukraine
5414033;03;01;1861;Odesa;UKR;3,757;Ukraine
5414034;04;01;1861;Odesa;UKR;5,588;Ukraine
5414035;05;01;1861;Odesa;UKR;10,561;Ukraine
5414036;06;01;1861;Odesa;UKR;17,858;Ukraine
5414037;07;01;1861;Odesa;UKR;21,167;Ukraine
5414038;08;01;1861;Odesa;UKR;20,15;Ukraine
5414039;09;01;1861;Odesa;UKR;16,271;Ukraine
5414040;10;01;1861;Odesa;UKR;9,966;Ukraine
5414041;11;01;1861;Odesa;UKR;10,404;Ukraine
5414042;12;01;1861;Odesa;UKR;0,047;Ukraine
5414043;01;01;1862;Odesa;UKR;-1,907;Ukraine
5414044;02;01;1862;Odesa;UKR;-4,535;Ukraine
5414045;03;01;1862;Odesa;UKR;4,377;Ukraine
5414046;04;01;1862;Odesa;UKR;9,514;Ukraine
5414047;05;01;1862;Odesa;UKR;15,038;Ukraine
5414048;06;01;1862;Odesa;UKR;20,025;Ukraine
5414049;07;01;1862;Odesa;UKR;21,469;Ukraine
5414050;08;01;1862;Odesa;UKR;20,508;Ukraine
5414051;09;01;1862;Odesa;UKR;16,798;Ukraine
5414052;10;01;1862;Odesa;UKR;10,333;Ukraine
5414053;11;01;1862;Odesa;UKR;4,287;Ukraine
5414054;12;01;1862;Odesa;UKR;-2,455;Ukraine
5414055;01;01;1863;Odesa;UKR;1,824;Ukraine
5414056;02;01;1863;Odesa;UKR;1,234;Ukraine
5414057;03;01;1863;Odesa;UKR;5,306;Ukraine
5414058;04;01;1863;Odesa;UKR;6,071;Ukraine
5414059;05;01;1863;Odesa;UKR;15,681;Ukraine
5414060;06;01;1863;Odesa;UKR;17,986;Ukraine
5414061;07;01;1863;Odesa;UKR;20,184;Ukraine
5414062;08;01;1863;Odesa;UKR;20,799;Ukraine
5414063;09;01;1863;Odesa;UKR;19,144;Ukraine
5414064;10;01;1863;Odesa;UKR;11,992;Ukraine
5414065;11;01;1863;Odesa;UKR;8,179;Ukraine
5414066;12;01;1863;Odesa;UKR;1,973;Ukraine
5414067;01;01;1864;Odesa;UKR;-4,563;Ukraine
5414068;02;01;1864;Odesa;UKR;0,889;Ukraine
5414069;03;01;1864;Odesa;UKR;6,241;Ukraine
5414070;04;01;1864;Odesa;UKR;7,397;Ukraine
5414071;05;01;1864;Odesa;UKR;11,254;Ukraine
5414072;06;01;1864;Odesa;UKR;19,494;Ukraine
5414073;07;01;1864;Odesa;UKR;18,967;Ukraine
5414074;08;01;1864;Odesa;UKR;20,006;Ukraine
5414075;09;01;1864;Odesa;UKR;16,713;Ukraine
5414076;10;01;1864;Odesa;UKR;10,78;Ukraine
5414077;11;01;1864;Odesa;UKR;6,906;Ukraine
5414078;12;01;1864;Odesa;UKR;-0,442;Ukraine
5414079;01;01;1865;Odesa;UKR;4,16;Ukraine
5414080;02;01;1865;Odesa;UKR;-1,207;Ukraine
5414081;03;01;1865;Odesa;UKR;2,414;Ukraine
5414082;04;01;1865;Odesa;UKR;6,594;Ukraine
5414083;05;01;1865;Odesa;UKR;14,271;Ukraine
5414084;06;01;1865;Odesa;UKR;15,873;Ukraine
5414085;07;01;1865;Odesa;UKR;21,323;Ukraine
5414086;08;01;1865;Odesa;UKR;20,886;Ukraine
5414087;09;01;1865;Odesa;UKR;14,1;Ukraine
5414088;10;01;1865;Odesa;UKR;13,392;Ukraine
5414089;11;01;1865;Odesa;UKR;8,488;Ukraine
5414090;12;01;1865;Odesa;UKR;1,279;Ukraine
5414091;01;01;1866;Odesa;UKR;1,689;Ukraine
5414092;02;01;1866;Odesa;UKR;0,468;Ukraine
5414093;03;01;1866;Odesa;UKR;6,188;Ukraine
5414094;04;01;1866;Odesa;UKR;7,946;Ukraine
5414095;05;01;1866;Odesa;UKR;12,196;Ukraine
5414096;06;01;1866;Odesa;UKR;19,199;Ukraine
5414097;07;01;1866;Odesa;UKR;21,546;Ukraine
5414098;08;01;1866;Odesa;UKR;20,076;Ukraine
5414099;09;01;1866;Odesa;UKR;18,824;Ukraine
5414100;10;01;1866;Odesa;UKR;8,167;Ukraine
5414101;11;01;1866;Odesa;UKR;6,153;Ukraine
5414102;12;01;1866;Odesa;UKR;2,437;Ukraine
5414103;01;01;1867;Odesa;UKR;5,345;Ukraine
5414104;02;01;1867;Odesa;UKR;2,084;Ukraine
5414105;03;01;1867;Odesa;UKR;-0,438;Ukraine
5414106;04;01;1867;Odesa;UKR;8,898;Ukraine
5414107;05;01;1867;Odesa;UKR;14,074;Ukraine
5414108;06;01;1867;Odesa;UKR;16,404;Ukraine
5414109;07;01;1867;Odesa;UKR;21,059;Ukraine
5414110;08;01;1867;Odesa;UKR;19,332;Ukraine
5414111;09;01;1867;Odesa;UKR;15,813;Ukraine
5414112;10;01;1867;Odesa;UKR;12,344;Ukraine
5414113;11;01;1867;Odesa;UKR;4,129;Ukraine
5414114;12;01;1867;Odesa;UKR;2,992;Ukraine
5414115;01;01;1868;Odesa;UKR;0,443;Ukraine
5414116;02;01;1868;Odesa;UKR;-2,027;Ukraine
5414117;03;01;1868;Odesa;UKR;1,851;Ukraine
5414118;04;01;1868;Odesa;UKR;6,735;Ukraine
5414119;05;01;1868;Odesa;UKR;13,508;Ukraine
5414120;06;01;1868;Odesa;UKR;19,6;Ukraine
5414121;07;01;1868;Odesa;UKR;20,372;Ukraine
5414122;08;01;1868;Odesa;UKR;21,346;Ukraine
5414123;09;01;1868;Odesa;UKR;18,385;Ukraine
5414124;10;01;1868;Odesa;UKR;13,96;Ukraine
5414125;11;01;1868;Odesa;UKR;5,965;Ukraine
5414126;12;01;1868;Odesa;UKR;4,611;Ukraine
5414127;01;01;1869;Odesa;UKR;-3,959;Ukraine
5414128;02;01;1869;Odesa;UKR;3,452;Ukraine
5414129;03;01;1869;Odesa;UKR;5,801;Ukraine
5414130;04;01;1869;Odesa;UKR;7,687;Ukraine
5414131;05;01;1869;Odesa;UKR;15,061;Ukraine
5414132;06;01;1869;Odesa;UKR;18,194;Ukraine
5414133;07;01;1869;Odesa;UKR;19,437;Ukraine
5414134;08;01;1869;Odesa;UKR;22,18;Ukraine
5414135;09;01;1869;Odesa;UKR;16,182;Ukraine
5414136;10;01;1869;Odesa;UKR;13,839;Ukraine
5414137;11;01;1869;Odesa;UKR;8,812;Ukraine
5414138;12;01;1869;Odesa;UKR;5,512;Ukraine
5414139;01;01;1870;Odesa;UKR;2,688;Ukraine
5414140;02;01;1870;Odesa;UKR;-4,917;Ukraine
5414141;03;01;1870;Odesa;UKR;2,177;Ukraine
5414142;04;01;1870;Odesa;UKR;5,79;Ukraine
5414143;05;01;1870;Odesa;UKR;15,086;Ukraine
5414144;06;01;1870;Odesa;UKR;17,037;Ukraine
5414145;07;01;1870;Odesa;UKR;20,56;Ukraine
5414146;08;01;1870;Odesa;UKR;19,49;Ukraine
5414147;09;01;1870;Odesa;UKR;14,379;Ukraine
5414148;10;01;1870;Odesa;UKR;10,093;Ukraine
5414149;11;01;1870;Odesa;UKR;11,993;Ukraine
5414150;12;01;1870;Odesa;UKR;2,886;Ukraine
5414151;01;01;1871;Odesa;UKR;-0,95;Ukraine
5414152;02;01;1871;Odesa;UKR;-3,275;Ukraine
5414153;03;01;1871;Odesa;UKR;1,686;Ukraine
5414154;04;01;1871;Odesa;UKR;7,298;Ukraine
5414155;05;01;1871;Odesa;UKR;11,619;Ukraine
5414156;06;01;1871;Odesa;UKR;17,314;Ukraine
5414157;07;01;1871;Odesa;UKR;21,804;Ukraine
5414158;08;01;1871;Odesa;UKR;22,079;Ukraine
5414159;09;01;1871;Odesa;UKR;15,377;Ukraine
5414160;10;01;1871;Odesa;UKR;8,912;Ukraine
5414161;11;01;1871;Odesa;UKR;9,731;Ukraine
5414162;12;01;1871;Odesa;UKR;1,481;Ukraine
5414163;01;01;1872;Odesa;UKR;2,704;Ukraine
5414164;02;01;1872;Odesa;UKR;-4,858;Ukraine
5414165;03;01;1872;Odesa;UKR;4,182;Ukraine
5414166;04;01;1872;Odesa;UKR;10,738;Ukraine
5414167;05;01;1872;Odesa;UKR;18,203;Ukraine
5414168;06;01;1872;Odesa;UKR;17,269;Ukraine
5414169;07;01;1872;Odesa;UKR;20,075;Ukraine
5414170;08;01;1872;Odesa;UKR;20,873;Ukraine
5414171;09;01;1872;Odesa;UKR;18,235;Ukraine
5414172;10;01;1872;Odesa;UKR;12,882;Ukraine
5414173;11;01;1872;Odesa;UKR;10,754;Ukraine
5414174;12;01;1872;Odesa;UKR;5,363;Ukraine
5414175;01;01;1873;Odesa;UKR;4,098;Ukraine
5414176;02;01;1873;Odesa;UKR;-0,073;Ukraine
5414177;03;01;1873;Odesa;UKR;4,201;Ukraine
5414178;04;01;1873;Odesa;UKR;8,379;Ukraine
